time,fcacc,rlvacc,frtjacc,frtmacc,fbracc,rlwacc,crtacc,rleavc,frootcj,frootcm,fbrchc,rlwodc,crootc,strucc(1),strucc(2),metabc(1),metabc(2),som1c(1),som1c(2),som2c(1),som2c(2),som3c,dslit,dsom2c(1),dsom2c(2),dsom3c,dsomtc,dsomsc,nppt,nstemp,natemp,Condition
2025.58,561.7227,198.809,108.5656,5.714,44.7541,164.0985,39.7815,199.5505,163.6299,139.3717,1397.508,10845.57,2629.257,505.8601,258.8869,32.48,44.8448,40.3946,71.5131,935.9095,2658.926,2997.752,5.4099,70.8802,122.4525,-11.9615,48.8961,50.6612,0.4932258065,21.56408387,20.68064516,N_addition
2025.67,746.1131,198.9914,152.5246,8.0276,69.5825,255.1359,61.8511,199.7329,178.7354,146.046,1418.113,10931.17,2650.008,483.3797,256.0652,24.4055,39.22,36.971,68.7449,935.8268,2659.167,2997.909,5.5964,70.1211,121.8591,-11.9581,48.7001,50.4108,0.2293333333,17.12410333,16.875,N_addition
2025.75,795.6329,199.0219,181.4724,9.5512,73.0057,267.6877,64.894,199.7634,181.6024,150.6994,1417.279,10938.24,2651.725,465.7661,253.7823,19.9194,36.6362,34.1596,66.0364,935.0508,2658.995,2998.045,5.716,69.5541,121.335,-11.9548,48.5018,50.1873,0.224516129,8.35886129,9.181451613,N_addition
2025.83,799.8307,199.0219,185.4604,9.7611,73.0057,267.6877,64.894,126.8166,169.6098,149.6269,1413.033,10932.76,2650.401,503.4836,253.1658,43.4121,38.1406,33.3319,64.6102,934.4425,2658.269,2998.123,3.9043,69.2625,121.0539,-11.9527,48.3541,50.059,0.446,2.506473333,3.699166667,N_addition
2025.92,799.8307,199.0219,185.4604,9.7611,73.0057,267.6877,64.894,0.7413,154.458,146.6214,1408.8,10927.29,2649.075,577.2391,254.4561,82.1105,44.7232,35.7096,64.2611,934.3005,2658.404,2998.165,1.6031,69.0313,120.9044,-11.9519,48.2104,49.9932,0.284516129,-0.3468870968,-1.644032258,N_addition
2026,0,0,0,0,0,0,0,0.7413,138.8747,143.1692,1404.58,10921.84,2647.75,572.6621,256.3606,78.2639,52.6644,37.5415,64.3775,934.3677,2658.338,2998.196,1.6165,68.878,120.7939,-11.952,48.0619,49.9383,0.2138709677,-0.08228064516,-3.636290323,N_addition
2026.08,0,0,0,0,0,0,0,0.7413,124.2488,139.6337,1400.372,10916.39,2646.426,568.5629,258.2478,75.072,59.7077,38.942,64.8614,934.4818,2658.295,2998.227,1.6295,68.7342,120.6924,-11.9526,47.9239,49.8842,0.2239285714,0,-7.123214286,N_addition
2026.17,0,0,0,0,0,0,0,0.7413,111.1334,136.1779,1396.177,10910.92,2645.102,564.9204,259.8743,72.3965,65.0914,40.0102,65.6134,934.6205,2658.183,2998.254,1.6431,68.6042,120.5923,-11.9511,47.8027,49.8283,0.5174193548,0,-0.09193548387,N_addition
2026.25,0,0,0,0,0,0,0,0.7413,99.3548,132.7928,1391.995,10905.47,2643.777,560.4839,261.276,68.9696,69.1155,41.0569,66.546,934.8215,2658.234,2998.284,1.6687,68.4454,120.4924,-11.9517,47.6957,49.7716,0.329,7.387213333,7.678333333,N_addition
2026.33,33.9952,30.5957,3.2295,0.17,0,0,0,31.337,93.4712,130.3548,1387.825,10900.02,2642.459,552.0555,261.1929,61.8322,65.9152,42.3645,68.1802,935.2463,2658.379,2998.333,1.7461,68.1567,120.3178,-11.9511,47.6263,49.6744,0.09161290323,14.79427419,13.50080645,N_addition
2026.42,210.3525,181.0156,27.87,1.4668,0,0,0,181.7569,108.4541,130.5751,1383.667,10894.57,2641.136,542.7844,261.1804,54.7068,64.0018,43.0302,69.1983,935.7549,2659.318,2998.375,1.8361,67.8352,120.1399,-11.95,47.5594,49.5922,0.2863333333,18.68558667,17.1925,N_addition
2026.5,455.3672,199.0894,86.4382,4.5494,29.7522,109.0916,26.4464,199.8307,151.1451,134.344,1409.241,10998.19,2666.258,524.8947,261.0599,42.8158,61.6771,42.6469,70.2126,936.6752,2661.995,2998.436,2.014,67.2139,119.856,-11.9491,47.4644,49.4813,0.5006451613,20.98362581,19.74435484,N_addition
2026.58,698.046,199.3364,144.4213,7.6011,62.4037,228.8135,55.4699,200.0777,182.3707,141.2151,1437.62,11112.39,2693.94,506.9603,260.494,33.986,56.6109,40.8489,71.6751,937.3032,2663.262,2998.536,2.1678,66.5907,119.4553,-11.9468,47.3145,49.293,0.3458064516,20.51373871,19.74596774,N_addition
2026.67,843.5096,199.4672,193.4332,10.1807,79.2771,290.6828,70.4685,200.2085,201.3205,148.3316,1450.152,11168.69,2707.587,487.951,257.7771,27.0004,46.4264,38.079,71.1427,937.4062,2662.751,2998.695,2.308,65.9517,118.8646,-11.9435,47.1311,49.012,0.4543333333,15.05345667,14.7725,N_addition
2026.75,865.9501,199.4672,214.7517,11.3027,79.2771,290.6828,70.4685,200.2085,197.7491,151.6925,1445.808,11163.09,2706.232,467.6055,255.6347,20.8995,41.5566,34.8961,69.3018,936.748,2663.424,2998.829,2.4549,65.3083,118.3467,-11.9406,46.9584,48.7928,0.3264516129,6.305993548,7.538709677,N_addition
2026.83,872.4498,199.4672,220.9264,11.6277,79.2771,290.6828,70.4685,108.0598,186.9113,150.2182,1441.476,11157.52,2704.877,518.055,255.8074,50.7104,44.4779,34.5159,68.3591,936.2936,2663.298,2998.898,0.381,65.0303,118.0953,-11.9392,46.8078,48.6811,0.39,1.496353333,3.26,N_addition
2026.92,872.4498,199.4672,220.9264,11.6277,79.2771,290.6828,70.4685,0.7471,169.8567,147.1046,1437.158,11151.96,2703.522,580.7646,257.5146,83.5601,51.9144,36.7396,68.2281,936.2681,2663.356,2998.939,-1.3929,64.8294,117.9525,-11.9386,46.6503,48.615,0.3458064516,-0.8102774194,-2.217741935,N_addition
2027,0,0,0,0,0,0,0,0.7471,151.9475,143.4684,1432.853,11146.38,2702.168,576.2834,259.95,79.9177,61.2886,38.5475,68.5523,936.3834,2663.43,2998.967,-1.3856,64.6794,117.8482,-11.938,46.4843,48.5629,0.4735483871,-0.2706548387,-10.16532258,N_addition
2027.08,0,0,0,0,0,0,0,0.7471,135.4575,139.8127,1428.561,11140.81,2700.819,571.9805,262.2246,76.575,69.1864,40.0065,69.2558,936.5505,2663.657,2998.993,-1.3748,64.5302,117.7432,-11.9372,46.3332,48.5086,0.1846428571,0,-6.74375,N_addition
2027.17,0,0,0,0,0,0,0,0.7471,121.1064,136.3392,1424.281,11135.24,2699.469,567.9753,264.0516,73.5591,74.6056,41.1433,70.2582,936.7476,2663.75,2999.021,-1.3606,64.3875,117.639,-11.9356,46.2064,48.4504,0.5070967742,0,0.2943548387,N_addition
2027.25,0,0,0,0,0,0,0,0.7471,108.2468,132.9435,1420.015,11129.67,2698.122,563.3713,265.6165,69.9953,78.5109,42.1847,71.4336,937.0074,2663.86,2999.051,-1.3367,64.2241,117.5372,-11.9362,46.0954,48.3907,0.3346666667,6.94425,7.7575,N_addition
2027.33,15.1864,13.6678,1.4427,0.0759,0,0,0,14.4148,99.7094,130.3442,1415.761,11124.1,2696.774,555.4603,265.7726,63.3108,75.1342,43.3697,73.3505,937.488,2664.032,2999.098,-1.2699,63.954,117.3684,-11.9347,46.0267,48.2934,0.3458064516,13.05981613,11.66532258,N_addition
2027.42,174.9981,152.1889,21.6687,1.1405,0,0,0,152.936,110.6882,129.9821,1411.52,11118.53,2695.427,538.7729,263.9539,50.2454,63.166,43.9999,75.2968,938.5313,2665.486,2999.184,-1.1032,63.3918,117.03,-11.9331,45.9879,48.1308,0.269,19.85703667,18.42333333,N_addition
2027.5,398.8877,199.4526,75.128,3.9541,21.6635,79.433,19.2565,200.1996,146.5314,134.0676,1428.93,11192.39,2713.333,518.9839,263.7869,38.2887,60.2916,42.6036,75.9722,939.5749,2668.932,2999.253,-0.9167,62.72,116.702,-11.9316,45.8907,48.0108,0.5632258065,22.29899032,21.09435484,N_addition
2027.58,638.2699,199.6862,132.3531,6.966,53.8676,197.5146,47.8823,200.4333,175.9361,141.3152,1456.804,11304.84,2740.595,492.6531,260.8849,26.7677,47.9884,38.8824,75.2299,940.1172,2670.896,2999.415,-0.6919,61.8565,116.0713,-11.9284,45.7476,47.7432,0.48,18.61051935,17.78387097,N_addition
2027.67,783.6397,199.8221,172.4311,9.0753,72.416,265.5254,64.3698,200.5692,188.9196,146.9945,1470.952,11367.18,2755.707,471.5836,258.4425,20.6364,41.7731,35.342,72.7251,939.5742,2672.003,2999.563,-0.548,61.2043,115.4943,-11.9251,45.576,47.5085,0.326,14.66728667,14.35333333,N_addition
2027.75,807.7158,199.8221,195.3034,10.2791,72.416,265.5254,64.3698,200.5692,190.2577,149.4082,1466.546,11361.49,2754.33,459.9663,257.3843,18.5434,41.0566,33.4718,70.79,938.8585,2671.743,2999.666,-0.4966,60.856,115.1147,-11.9235,45.4155,47.3444,0.1290322581,8.539948387,9.396774194,N_addition
2027.83,808.7686,199.8221,196.3036,10.3318,72.416,265.5254,64.3698,144.9797,175.3382,147.9556,1462.152,11355.8,2752.953,487.2145,256.981,35.5179,42.1331,33.2664,69.486,938.2908,2671.357,2999.746,-1.8051,60.6064,114.8366,-11.9225,45.2757,47.2205,0.2906666667,4.144723333,5.365833333,N_addition
2027.92,808.7686,199.8221,196.3036,10.3318,72.416,265.5254,64.3698,74.1031,160.3349,145.571,1457.772,11350.12,2751.576,526.5809,257.4873,57.9865,45.8451,33.8087,68.7575,937.9482,2671.152,2999.803,-3.1893,60.4193,114.6299,-11.9212,45.1361,47.1274,0.4312903226,-0.2207677419,-0.006451612903,N_addition
2028,0,0,0,0,0,0,0,0.741,143.969,142.094,1453.405,11344.46,2750.198,569.501,259.5575,80.3274,54.3458,35.8274,68.7493,937.9376,2670.991,2999.835,-4.3383,60.2853,114.5275,-11.9202,44.982,47.0769,0.3467741935,-0.1678032258,-2.194354839,N_addition
2028.08,0,0,0,0,0,0,0,0.741,128.7235,138.565,1449.051,11338.79,2748.821,564.7339,261.5453,76.305,61.6937,37.6675,69.1299,938.0025,2671.155,2999.865,-4.322,60.1351,114.4236,-11.9206,44.8398,47.025,0.2942857143,-0.016725,-5.902678571,N_addition
2028.17,0,0,0,0,0,0,0,0.741,115.1106,135.1289,1444.71,11333.13,2747.447,560.5207,263.238,72.9721,67.2197,39.0355,69.7964,938.1143,2671.223,2999.895,-4.3055,59.9968,114.3191,-11.92,44.7149,46.9693,0.1606451613,0.6524741935,1.795967742,N_addition
2028.25,0,0,0,0,0,0,0,0.741,103.0358,131.8066,1440.383,11327.47,2746.076,556.3917,264.6241,69.7955,71.0026,40.1405,70.6792,938.2635,2671.124,2999.926,-4.2855,59.8605,114.2199,-11.9206,44.6074,46.9112,0.1553333333,5.915266667,4.905,N_addition
2028.33,0,0,0,0,0,0,0,0.741,93.6861,129.1461,1436.068,11321.82,2744.707,550.2631,264.7487,64.6538,68.6586,41.3458,72.0559,938.5254,2671.083,2999.973,-4.2375,59.6621,114.0575,-11.9199,44.5354,46.8194,0.2329032258,13.52385161,12.1733871,N_addition
2028.42,117.9775,106.1798,11.2079,0.5899,0,0,0,106.9208,96.3698,128.2572,1431.766,11316.16,2743.337,537.2297,262.4398,53.9592,56.1442,42.6041,73.4067,939.1572,2671.166,3000.065,-4.112,59.2443,113.7132,-11.9179,44.494,46.6435,0.2263333333,19.23104,17.61833333,N_addition
2028.5,351.2222,199.7678,62.9279,3.312,15.3386,56.2416,13.6343,200.5088,133.7458,131.4739,1442.807,11366.74,2755.6,524.2816,261.9472,45.3394,53.9356,42.5412,73.2225,939.7819,2672.468,3000.13,-3.9949,58.8189,113.4391,-11.9163,44.402,46.5315,0.2403225806,21.58012258,20.23145161,N_addition
2028.58,583.226,199.9885,118.5867,6.2414,46.5137,170.5502,41.3455,200.7295,165.4824,137.5411,1469.614,11475.34,2781.927,503.9732,262.4554,34.3871,54.8891,40.8526,73.5653,940.4904,2676.081,3000.2,-3.8183,58.1582,113.104,-11.9153,44.2601,46.4115,0.1551612903,20.34569032,19.41935484,N_addition
2028.67,797.3994,200.1906,170.1525,8.9554,75.2582,275.9466,66.8961,200.9316,188.186,144.6135,1493.915,11574.97,2806.081,491.9029,263.4784,30.346,58.8888,39.167,73.421,940.6285,2677.239,3000.271,-3.752,57.7627,112.8102,-11.9139,44.0771,46.2873,0.2673333333,14.01414333,13.7175,N_addition
2028.75,835.2576,200.2086,196.4087,10.3373,77.0945,282.68,68.5285,200.9496,192.254,147.4208,1491.271,11575.91,2806.307,479.7047,264.5136,26.4262,61.1137,37.4642,74.2891,940.5131,2679.033,3000.325,-3.6786,57.3788,112.5637,-11.9128,43.9331,46.1818,0.8532258065,10.42412258,11.33387097,N_addition
2028.83,849.7729,200.2086,210.1982,11.0631,77.0945,282.68,68.5285,188.3197,188.4404,147.406,1486.803,11570.13,2804.907,476.1478,263.549,27.673,55.6716,35.728,74.7161,940.1342,2679.257,3000.419,-3.9101,57.0241,112.2172,-11.9116,43.8169,46.0143,0.426,0.4746866667,1.170833333,N_addition
2028.92,849.7729,200.2086,210.1982,11.0631,77.0945,282.68,68.5285,0.7359,170.8755,144.3173,1482.349,11564.35,2803.508,591.793,265.3079,92.025,62.1663,36.3264,74.8691,940.022,2679.32,3000.462,-7.1585,56.8587,112.071,-11.9112,43.6611,45.9434,0.1803225806,-0.1559451613,-4.508064516,N_addition
2029,0,0,0,0,0,0,0,0.7359,153.0904,140.7976,1477.909,11558.57,2802.108,587.3094,267.6381,87.8995,70.2925,38.4983,75.3887,940.1567,2679.6,3000.498,-7.1512,56.7186,111.9532,-11.9114,43.4985,45.8845,0.4267741935,0,-5.671774194,N_addition
2029.08,0,0,0,0,0,0,0,0.7359,137.0268,137.3344,1473.481,11552.79,2800.708,582.5021,269.6909,83.5145,76.5993,40.425,76.2232,940.376,2679.973,3000.529,-7.1361,56.5649,111.8361,-11.9098,43.3564,45.8246,0.2186206897,0,-4.938793103,N_addition
2029.17,0,0,0,0,0,0,0,0.7359,122.5503,133.9322,1469.067,11547.01,2799.306,577.8032,271.4768,79.3998,81.3008,41.9704,77.2751,940.6522,2680.196,3000.564,-7.1167,56.4098,111.7281,-11.9106,43.2322,45.7636,0.1809677419,-0.01599677419,-0.4225806452,N_addition
2029.25,0,0,0,0,0,0,0,0.7359,109.5467,130.5988,1464.667,11541.23,2797.906,573.4778,273.0107,75.8246,84.6051,43.1299,78.4627,940.9529,2680.258,3000.602,-7.0963,56.2618,111.6249,-11.9114,43.1236,45.7018,0.598,7.52778,6.646666667,N_addition
2029.33,0,0,0,0,0,0,0,0.7359,99.5678,128.0943,1460.279,11535.46,2796.507,564.692,272.8344,67.7691,78.8592,44.6996,80.4668,941.6021,2680.721,3000.658,-7.0248,55.9776,111.4227,-11.9108,43.0667,45.5894,0.3632258065,13.21458065,11.8266129,N_addition
2029.42,132.4009,119.1608,12.5781,0.662,0,0,0,119.8967,102.8113,127.4574,1455.905,11529.7,2795.106,551.6309,271.3313,56.8648,68.005,45.5911,81.922,942.6293,2681.75,3000.739,-6.9057,55.5526,111.1188,-11.9095,43.0337,45.4413,0.4113333333,18.75768,17.45,N_addition
2029.5,333.9525,200.1461,60.6444,3.1918,12.5946,46.1803,11.1952,200.882,135.6603,130.6319,1464.128,11570.11,2804.903,533.5484,268.4095,44.4794,53.5762,44.8895,81.5438,943.9756,2683.08,3000.868,-6.7409,54.9597,110.6202,-11.9071,42.9731,45.224,0.6403225806,19.80554839,18.66451613,N_addition
2029.58,542.7178,200.3365,110.4275,5.812,40.7055,149.2536,36.1827,201.0724,163.6505,135.6801,1487.809,11667.37,2828.481,511.0774,265.3394,32.8188,43.5032,42.1191,78.6537,945.1442,2684.841,3001.02,-6.5504,54.2399,110.0342,-11.9044,42.8561,44.9961,0.08709677419,20.06692903,19.2733871,N_addition
2029.67,724.1143,200.4957,156.1377,8.2178,64.6673,237.1136,57.4821,201.2317,183.3602,141.5736,1507.276,11749.38,2848.361,503.2572,265.9528,30.9091,48.647,40.8256,76.7058,945.3679,2684.85,3001.096,-6.5252,53.9819,109.7557,-11.9031,42.6771,44.8842,0.5303333333,15.55603,15.29666667,N_addition
2029.75,746.3396,200.4957,177.2518,9.329,64.6673,237.1136,57.4821,201.2317,181.4828,144.6956,1502.76,11743.51,2846.94,488.8971,266.9706,26.0993,52.6448,38.6097,76.4505,945.4807,2687.109,3001.155,-6.4332,53.5425,109.4988,-11.9023,42.5268,44.7897,0.385483871,8.010896774,8.839516129,N_addition
2029.83,749.5013,200.4957,180.2554,9.4871,64.6673,237.1136,57.4821,131.963,169.1505,143.3241,1498.259,11737.64,2845.517,522.9056,266.4368,45.6396,50.9901,38.4007,75.7889,945.4851,2687.467,3001.235,-7.8137,53.2284,109.2059,-11.9008,42.4111,44.6608,0.328,0.4856833333,1.050833333,N_addition
2029.92,749.5013,200.4957,180.2554,9.4871,64.6673,237.1136,57.4821,0.7459,153.3048,140.3371,1493.771,11731.78,2844.096,602.2321,267.8183,88.6183,56.6756,39.6718,75.5336,945.6309,2687.486,3001.281,-9.8426,53.0679,109.0524,-11.9007,42.2665,44.5899,0.6448387097,-0.0136,0.124516129,N_addition
2030,0,0,0,0,0,0,0,0.7459,137.3391,136.9124,1489.296,11725.9,2842.673,596.5621,269.821,83.3737,64.04,41.7762,75.7448,945.9589,2687.872,3001.319,-9.8202,52.894,108.9371,-11.9014,42.1188,44.5361,0.2767741935,0,-5.955645161,N_addition
2030.08,0,0,0,0,0,0,0,0.7459,122.9163,133.5416,1484.834,11720.03,2841.25,591.8152,271.5785,79.3586,69.7762,43.2157,76.2548,946.2986,2688.214,3001.353,-9.801,52.7412,108.8204,-11.9008,41.987,44.4787,0.1917857143,0,-1.778571429,N_addition
2030.17,0,0,0,0,0,0,0,0.7459,109.9213,130.2311,1480.386,11714.18,2839.829,587.5756,273.1051,75.9929,74.102,44.2746,76.9723,946.6436,2688.412,3001.387,-9.7821,52.6021,108.7087,-11.9016,41.8699,44.4192,0.3409677419,0,-1.000806452,N_addition
2030.25,0,0,0,0,0,0,0,0.7459,98.2567,126.9895,1475.952,11708.34,2838.406,582.7347,274.3973,72.1064,77.1167,45.2235,77.8308,947.0656,2688.641,3001.42,-9.7537,52.4425,108.6024,-11.9007,41.7705,44.362,0.3803333333,5.027266667,5.748333333,N_addition
2030.33,0,0,0,0,0,0,0,0.7459,88.9084,124.2375,1471.53,11702.48,2836.985,577.1819,274.7136,67.5773,75.2489,46.01,79.0531,947.5711,2688.62,3001.464,-9.7139,52.2616,108.4589,-11.9006,41.7027,44.2798,0.2519354839,11.78709355,10.44354839,N_addition
2030.42,100.7158,90.6442,9.568,0.5036,0,0,0,91.3902,90.8217,123.0656,1467.122,11696.63,2835.57,567.126,273.0311,59.3171,64.568,46.6846,80.2756,948.487,2688.883,3001.543,-9.6252,51.9424,108.1747,-11.8988,41.6744,44.1347,0.1116666667,19.20032667,17.62666667,N_addition
2030.5,344.1898,200.4174,61.5409,3.239,14.2186,52.135,12.6388,201.1634,129.4653,126.1118,1476.938,11742.91,2846.788,561.7466,272.8852,55.867,62.0791,46.7768,80.6198,949.0103,2688.799,3001.598,-9.5881,51.7609,107.971,-11.8976,41.5947,44.0334,0.3051612903,20.33877097,19.04193548,N_addition
2030.58,591.4895,200.6416,120.6692,6.351,47.489,174.1263,42.2124,201.3875,166.0652,132.0565,1505.736,11859,2874.931,548.4655,272.4048,47.5299,59.0166,46.251,80.2729,950.2042,2689.736,3001.689,-9.4864,51.3284,107.6249,-11.8962,41.4684,43.883,0.3803225806,19.0468871,18.24596774,N_addition
2030.67,770.2472,200.7992,163.4896,8.6047,71.5237,262.2534,63.5766,201.5451,183.4234,137.648,1525.222,11941.18,2894.854,527.6214,269.7613,36.3247,48.4788,44.0431,78.8634,951.7092,2690.919,3001.838,-9.3188,50.6698,107.0594,-11.8937,41.3398,43.6415,0.076,14.86290333,14.58333333,N_addition
2030.75,816.55,200.8253,188.8638,9.9402,75.0457,275.1677,66.7073,201.5712,186.9106,140.6052,1524.166,11948.12,2896.534,516.6024,270.6123,32.306,53.0595,42.3861,77.87,952.2575,2692.424,3001.9,-9.2559,50.3242,106.8064,-11.8934,41.1833,43.5477,0.1683870968,7.491912903,8.314516129,N_addition
2030.83,825.7682,200.8253,197.6212,10.4011,75.0457,275.1677,66.7073,132.1857,179.1232,139.7207,1519.6,11942.15,2895.089,555.4488,270.6534,55.1233,53.602,41.8174,77.285,952.5005,2692.013,3001.972,-10.562,50.1384,106.5617,-11.8927,41.0532,43.4319,0.3763333333,1.353403333,1.481666667,N_addition
2030.92,825.7682,200.8253,197.6212,10.4011,75.0457,275.1677,66.7073,0.7472,162.4818,136.8335,1515.048,11936.17,2893.638,633.3814,272.1248,96.4803,59.4377,43.3927,77.1276,952.9506,2692.332,3002.017,-12.4233,49.9329,106.4031,-11.8924,40.9038,43.3607,0.1980645161,-0.8609129032,-1.32016129,N_addition
2031,0,0,0,0,0,0,0,0.7472,145.06,133.3909,1510.51,11930.21,2892.193,629.1561,274.4174,92.738,67.8663,45.0783,77.3991,953.37,2692.384,3002.049,-12.4149,49.7959,106.2997,-11.8921,40.7415,43.3084,0.4387096774,-0.09231290323,-2.268548387,N_addition
2031.08,0,0,0,0,0,0,0,0.7472,129.5734,130.0498,1505.985,11924.25,2890.747,624.5389,276.3608,88.6142,74.1284,46.5931,78.0233,953.8713,2692.643,3002.082,-12.3995,49.6454,106.1896,-11.8911,40.6016,43.2518,0.2403571429,0,-0.4375,N_addition
2031.17,0,0,0,0,0,0,0,0.7472,115.8432,126.8181,1501.474,11918.29,2889.305,620.0623,277.9675,84.7334,78.4927,47.8044,78.8761,954.3989,2692.736,3002.116,-12.3801,49.4989,106.084,-11.8918,40.4814,43.192,0.4396774194,2.187151613,2.055645161,N_addition
2031.25,0,0,0,0,0,0,0,0.7472,103.6771,123.7078,1496.976,11912.32,2887.859,615.0208,279.2246,80.3596,80.9567,48.8675,79.9184,955.02,2692.928,3002.151,-12.3522,49.3331,105.969,-11.8911,40.3798,43.1276,0.2203333333,8.50411,7.690833333,N_addition
2031.33,40.2361,36.2125,3.8224,0.2012,0,0,0,36.9597,98.9466,121.9149,1492.491,11906.38,2886.417,605.3859,278.2121,71.4822,72.3654,50.0958,81.5831,956.2046,2693.263,3002.219,-12.2756,49.0295,105.7293,-11.89,40.3436,42.9983,0.1906451613,15.9052,14.54274194,N_addition
2031.42,231.4795,191.2296,38.2374,2.0125,0,0,0,191.9768,122.8373,123.0095,1488.02,11900.41,2884.971,592.2337,277.299,60.6861,65.9567,50.525,82.2148,957.8529,2694.561,3002.289,-12.1647,48.6099,105.4657,-11.8897,40.2942,42.8793,0.643,17.47933,16.2175,N_addition
2031.5,392.1921,200.8072,76.5513,4.029,19.9448,73.131,17.7287,201.5544,144.8122,125.9173,1503.482,11967.58,2901.254,570.6387,274.263,46.0928,52.404,49.0386,81.4064,960.3715,2695.878,3002.421,-11.983,47.9273,104.9684,-11.8875,40.2339,42.6651,0.1370967742,21.11788065,19.82822581,N_addition
2031.58,638.4782,201.0185,135.3789,7.1252,53.092,194.6707,47.1929,201.7657,178.0301,132.7393,1532.077,12083.11,2929.261,553.6263,275.3279,37.794,57.576,46.6911,80.3839,962.0187,2698.912,3002.483,-11.864,47.3943,104.6771,-11.8864,40.0691,42.5705,0.1206451613,20.98732581,20.1266129,N_addition
2031.67,770.3435,201.1172,182.0007,9.579,67.9764,249.2467,60.4235,201.8644,194.3306,140.0805,1542.338,12131.63,2941.024,541.2251,277.064,33.548,64.0521,44.6738,80.227,962.9612,2700.865,3002.543,-11.8018,47.0092,104.4173,-11.8851,39.8776,42.4694,0.1633333333,16.22289,15.9375,N_addition
2031.75,801.9681,201.1172,212.0442,11.1602,67.9764,249.2467,60.4235,201.8644,198.7065,144.4983,1537.718,12125.57,2939.552,526.5187,278.5934,28.669,67.9625,42.2616,81.0245,963.7183,2703.738,3002.597,-11.7187,46.5766,104.1609,-11.8841,39.7172,42.3688,0.2516129032,8.293445161,9.145967742,N_addition
2031.83,805.4133,201.1172,215.317,11.3325,67.9764,249.2467,60.4235,150.7296,184.8505,143.5252,1533.112,12119.51,2938.083,552.0516,277.9308,44.7909,62.8151,41.3543,81.549,963.9881,2703.396,3002.686,-12.6819,46.3588,103.8556,-11.8832,39.6115,42.2121,0.1866666667,1.784923333,3.176666667,N_addition
2031.92,805.4133,201.1172,215.317,11.3325,67.9764,249.2467,60.4235,0.745,168.2056,140.6402,1528.519,12113.45,2936.613,643.9797,279.236,94.9745,66.8852,42.5124,81.7542,964.2877,2703.311,3002.734,-14.8561,46.2188,103.6888,-11.8821,39.4695,42.1289,0.1106451613,0.943816129,0.6459677419,N_addition
2032,0,0,0,0,0,0,0,0.745,151.9607,137.5089,1523.94,12107.39,2935.145,640.2063,280.8786,91.8383,72.0011,44.07,82.1699,964.6306,2703.208,3002.776,-14.8507,46.1048,103.5531,-11.8819,39.327,42.0575,0.4632258065,-0.4410322581,-5.237903226,N_addition
2032.08,0,0,0,0,0,0,0,0.745,135.6137,134.0372,1519.375,12101.34,2933.677,634.7952,282.9781,87.0666,78.6395,45.8828,82.7956,965.1668,2703.814,3002.809,-14.8324,45.9433,103.4322,-11.8811,39.1796,41.9993,0.2221428571,0,-2.090178571,N_addition
2032.17,0,0,0,0,0,0,0,0.745,121.2878,130.7172,1514.823,12095.29,2932.209,630.4583,284.6578,83.5711,82.9895,47.094,83.6684,965.6489,2704.006,3002.843,-14.8182,45.8079,103.3208,-11.8818,39.0564,41.9373,0.3809677419,0.9069064516,1.062903226,N_addition
