time,fcacc,rlvacc,frtjacc,frtmacc,fbracc,rlwacc,crtacc,rleavc,frootcj,frootcm,fbrchc,rlwodc,crootc,strucc(1),strucc(2),metabc(1),metabc(2),som1c(1),som1c(2),som2c(1),som2c(2),Condition,som3c,dslit,dsom2c(1),dsom2c(2),dsom3c,dsomtc,dsomsc,nppt,nstemp,natemp
2044.42,131.9722,118.775,12.5374,0.6599,0,0,0,119.5014,78.9968,186.3292,1030.493,10494.42,2544.115,395.7875,218.2763,32.1694,34.1964,32.9427,57.1408,694.6065,2253.571,SW,3017.23,-47.5432,-2.9363,48.6592,-11.563,11.0936,13.617,0.4113333333,23.75768,17.45
2044.5,302.5801,197.5237,64.4235,3.3907,6.7036,24.5799,5.9588,198.2501,113.2846,188.8376,1034.106,10513.76,2548.8,379.0237,215.9318,23.9974,29.4911,30.7971,54.7623,695.3134,2252.809,SW,3017.354,-47.3912,-3.321,48.2218,-11.5628,11.0016,13.4534,0.6403225806,24.80554839,18.66451613
2044.58,502.2185,197.703,139.5855,7.3466,28.365,104.005,25.2133,198.4295,158.8078,195.7506,1052.637,10587.9,2566.776,359.5551,214.9122,17.606,29.2531,27.6197,52.2641,695.3149,2251.986,SW,3017.491,-47.2487,-3.7326,47.7378,-11.5624,10.8185,13.2701,0.08709677419,25.06692903,19.2733871
2044.67,606.686,197.795,176.7768,9.304,40.1058,147.0547,35.6496,198.5214,159.9404,202.2968,1061.2,10625.65,2575.925,353.2537,218.6379,17.9038,40.1968,26.479,51.3406,695.0574,2250.792,SW,3017.559,-47.2608,-3.871,47.5132,-11.5622,10.5444,13.1764,0.5303333333,20.55603,15.29666667
2044.75,630.2928,197.795,199.2032,10.4844,40.1058,147.0547,35.6496,198.5214,153.7965,205.9542,1058.021,10620.35,2574.636,339.9842,221.2852,15.0347,44.4012,24.6928,52.7406,694.2407,2251.978,SW,3017.617,-47.1888,-4.1178,47.2671,-11.5619,10.3448,13.0593,0.385483871,13.01089677,8.839516129
2044.83,633.444,197.795,202.1968,10.6419,40.1058,147.0547,35.6496,130.1857,140.8519,204.9005,1054.851,10615.05,2573.35,372.7516,219.6501,32.7621,39.2151,25.2443,53.614,693.5124,2251.038,SW,3017.706,-48.5436,-4.327,46.9484,-11.5612,10.2637,12.9037,0.328,5.432743333,1.050833333
2044.92,633.444,197.795,202.1968,10.6419,40.1058,147.0547,35.6496,0.7359,128.9488,201.7236,1051.691,10609.75,2572.061,450.8803,219.6447,71.5716,40.4935,27.4287,53.7669,693.4344,2250.323,SW,3017.76,-50.3491,-4.4547,46.7696,-11.5612,10.1613,12.8193,0.6448387097,4.9864,0.124516129
2045,0,0,0,0,0,0,0,0.7359,118.1029,197.9747,1048.541,10604.45,2570.774,443.2619,220.2834,63.2912,43.3582,30.536,54.1031,693.7379,2250.282,SW,3017.798,-50.3004,-4.613,46.6261,-11.5597,10.0534,12.7534,0.2767741935,5,-5.955645161
2045.08,0,0,0,0,0,0,0,0.7359,108.1325,194.2583,1045.4,10599.15,2569.487,436.9041,220.7758,57.2074,45.344,32.2951,54.5999,694.1317,2250.188,SW,3017.836,-50.2562,-4.7584,46.4855,-11.5581,9.9569,12.6864,0.1917857143,5,-1.778571429
2045.17,0,0,0,0,0,0,0,0.7359,98.9731,190.5812,1042.268,10593.85,2568.202,431.2623,221.1574,52.3575,46.5879,33.3317,55.1802,694.5527,2249.926,SW,3017.87,-50.2138,-4.8937,46.351,-11.5565,9.8713,12.6201,0.3409677419,5,-1.000806452
2045.25,0,0,0,0,0,0,0,0.7359,90.5739,186.954,1039.146,10588.55,2566.916,424.9173,221.4082,47.2763,47.133,33.9997,55.7868,695.0661,2249.718,SW,3017.908,-50.1606,-5.0482,46.2183,-11.5571,9.7952,12.5534,0.3803333333,10.04241,5.748333333
2045.33,0,0,0,0,0,0,0,0.7359,82.9392,183.8186,1036.033,10583.25,2565.634,417.9307,220.7747,42.1093,44.208,34.2494,56.4742,695.6435,2249.001,SW,3017.961,-50.0976,-5.2179,46.046,-11.5568,9.7482,12.466,0.2519354839,16.94826129,10.44354839
2045.42,100.3766,90.339,9.5358,0.5019,0,0,0,91.0749,83.5409,182.3187,1032.93,10577.95,2564.355,406.2268,218.2913,34.3219,36.1412,33.7548,56.3515,696.5352,2248.036,SW,3018.05,-49.9849,-5.4946,45.735,-11.5567,9.7289,12.3276,0.1116666667,24.20484,17.62666667
2045.5,241.3437,195.927,43.1459,2.2708,0,0,0,196.6628,100.0616,183.8515,1029.836,10572.67,2563.073,401.5451,219.3468,32.4882,38.6202,33.3316,56.1603,696.8896,2247.153,SW,3018.102,-49.9535,-5.6156,45.5592,-11.5565,9.6063,12.2489,0.3051612903,25.33877097,19.04193548
2045.58,389.0896,197.9112,103.2405,5.4337,14.8508,54.4528,13.2007,198.6471,132.7576,189.2146,1041.575,10621.82,2574.988,390.3577,221.1654,27.7363,41.644,32.0171,55.6975,697.5417,2246.768,SW,3018.183,-49.8724,-5.8813,45.2741,-11.5561,9.4235,12.13,0.3803225806,24.0468871,18.24596774
2045.67,553.8608,197.9112,157.6169,8.2956,34.2067,125.4244,30.4059,198.6471,156.0279,195.4326,1057.783,10687.47,2590.904,372.2267,220.2055,20.7912,36.3698,29.419,55.5849,698.031,2245.895,SW,3018.321,-49.7337,-6.273,44.7912,-11.5558,9.2731,11.9175,0.076,19.86290333,14.58333333
2045.75,601.3448,197.9246,184.1792,9.6936,37.7185,138.3012,33.5276,198.6605,155.9359,199.0408,1058.117,10694.99,2592.729,362.2104,222.1984,18.6229,42.9803,27.7936,55.3264,697.9486,2246.527,SW,3018.38,-49.6846,-6.4794,44.56,-11.5556,9.0739,11.825,0.1683870968,12.49190968,8.314516129
2045.83,610.5298,197.9246,192.905,10.1529,37.7185,138.3012,33.5276,130.2769,147.8256,198.5574,1054.947,10689.63,2591.435,401.1182,221.4413,39.5585,40.56,27.3419,55.6849,697.8075,2245.029,SW,3018.461,-51.0029,-6.6092,44.2972,-11.5556,8.9776,11.697,0.3763333333,6.35248,1.481666667
2045.92,610.5298,197.9246,192.905,10.1529,37.7185,138.3012,33.5276,0.7364,135.4207,195.5527,1051.787,10684.3,2590.138,478.6019,221.4895,75.0536,41.7491,29.9725,55.7769,698.0306,2244.741,SW,3018.517,-52.6974,-6.7786,44.1104,-11.5553,8.876,11.6134,0.1980645161,4.102203226,-1.32016129
2046,0,0,0,0,0,0,0,0.7364,123.8326,191.8212,1048.636,10678.97,2588.844,472.7019,222.3476,68.8654,45.2458,32.4074,56.057,698.4653,2244.343,SW,3018.554,-52.6654,-6.9058,43.9855,-11.5547,8.7627,11.5534,0.4387096774,4.907687097,-2.268548387
2046.08,0,0,0,0,0,0,0,0.7364,113.2873,188.17,1045.495,10673.64,2587.55,466.3652,222.9676,62.7051,47.4633,34.2834,56.5635,699.0455,2244.209,SW,3018.592,-52.626,-7.0514,43.8498,-11.5555,8.6621,11.4871,0.2403571429,5,-0.4375
2046.17,0,0,0,0,0,0,0,0.7364,103.68,184.6084,1042.363,10668.31,2586.258,460.2982,223.3816,57.3109,48.5986,35.5107,57.167,699.6805,2243.852,SW,3018.627,-52.5836,-7.198,43.718,-11.5521,8.5781,11.4221,0.4396774194,7.219216129,2.055645161
2046.25,0,0,0,0,0,0,0,0.7364,94.858,181.1574,1039.241,10662.98,2584.964,453.5842,223.5592,51.7811,48.6085,36.3072,57.8185,700.4286,2243.598,SW,3018.668,-52.5322,-7.3607,43.5808,-11.553,8.5059,11.3525,0.2203333333,13.59784667,7.690833333
2046.33,40.0911,36.082,3.8087,0.2005,0,0,0,36.8184,89.9966,179.1363,1036.128,10657.65,2583.675,441.7109,221.5704,42.6731,40.8793,36.591,58.2951,701.7408,2242.978,SW,3018.747,-52.4288,-7.6436,43.3051,-11.5529,8.4896,11.224,0.1906451613,21.0223129,14.54274194
2046.42,210.2393,173.7723,34.6437,1.8234,0,0,0,174.5087,107.4272,179.9168,1033.024,10652.32,2582.38,427.2378,220.6074,33.7596,38.5475,35.5633,57.6542,703.2237,2243.359,SW,3018.822,-52.3051,-7.9861,43.0292,-11.553,8.4174,11.116,0.643,22.47933,16.2175
2046.5,341.2064,198.0839,80.8445,4.255,10.4441,38.2952,9.2837,198.8203,132.8814,183.2742,1040.365,10685.29,2590.373,406.1927,218.4314,24.0216,32.5656,32.6177,55.7508,704.8022,2242.791,SW,3018.953,-52.1354,-8.4561,42.5754,-11.5527,8.33,10.9424,0.1370967742,26.11788065,19.82822581
2046.58,459.1236,198.0839,128.2316,6.749,22.6906,83.199,20.1694,198.8203,146.4403,189.8751,1049.471,10724.83,2599.959,391.7807,222.4596,20.2797,43.4612,30.202,54.9132,705.355,2244.567,SW,3019.007,-52.0611,-8.762,42.3287,-11.5524,8.0602,10.8581,0.1206451613,25.98732581,20.1266129
2046.67,542.2849,198.0839,166.9736,8.7881,30.3191,111.1699,26.9503,198.8203,149.7777,196.2131,1053.939,10747.42,2605.438,381.8096,227.0756,18.9409,52.7879,28.4979,55.6311,705.4349,2245.516,SW,3019.058,-52.0394,-8.9678,42.1161,-11.5522,7.7927,10.7624,0.1633333333,21.22289,15.9375
2046.75,574.4279,198.0839,197.5095,10.3952,30.3191,111.1699,26.9503,198.8203,151.5105,200.5212,1050.782,10742.06,2604.134,368.5711,230.3063,16.2094,56.1233,26.6744,57.6843,705.1705,2247.489,SW,3019.111,-51.9763,-9.2106,41.8789,-11.5521,7.595,10.6445,0.2516129032,13.29344516,9.145967742
2046.83,577.8598,198.0839,200.7698,10.5668,30.3191,111.1699,26.9503,148.4565,138.2707,199.8338,1047.634,10736.71,2602.832,393.6698,228.2989,31.167,46.3723,26.073,59.5596,704.863,2245.929,SW,3019.211,-53.0013,-9.354,41.5496,-11.5522,7.5537,10.4674,0.1866666667,6.704176667,3.176666667
2046.92,577.8598,198.0839,200.7698,10.5668,30.3191,111.1699,26.9503,0.7338,126.8549,196.837,1044.496,10731.34,2601.528,485.2553,227.8865,75.8533,45.1586,28.1982,59.8513,704.9273,2245.175,SW,3019.271,-55.0911,-9.4658,41.3568,-11.5523,7.4778,10.3754,0.1106451613,5.835796774,0.6459677419
2047,0,0,0,0,0,0,0,0.7338,116.344,193.4916,1041.367,10725.99,2600.227,480.1129,227.9187,70.4468,45.6462,30.6145,60.0192,705.2128,2244.519,SW,3019.321,-55.0657,-9.5674,41.1971,-11.5521,7.3938,10.3002,0.4632258065,4.558967742,-5.237903226
2047.08,0,0,0,0,0,0,0,0.7338,106.3898,189.7726,1038.247,10720.63,2598.925,472.6944,228.4158,63.0416,47.5677,33.1216,60.2811,705.7681,2244.841,SW,3019.359,-55.0185,-9.7224,41.0538,-11.5529,7.2998,10.2362,0.2221428571,5,-2.090178571
2047.17,0,0,0,0,0,0,0,0.7338,97.381,186.1834,1035.137,10715.27,2597.626,466.7841,228.6611,57.8062,48.2708,34.5076,60.6255,706.3103,2244.623,SW,3019.4,-54.9789,-9.8534,40.9174,-11.5517,7.2235,10.1723,0.3809677419,5.917390323,1.062903226
2047.25,0,0,0,0,0,0,0,0.7338,89.1416,182.6659,1032.036,10709.91,2596.324,460.2974,228.7527,52.4623,48.2586,35.4879,60.9787,706.9612,2244.412,SW,3019.439,-54.9304,-10.0015,40.782,-11.5525,7.1568,10.1074,0.042,12.93609,7.070833333
2047.33,16.7621,15.0859,1.5924,0.0838,0,0,0,15.8196,83.0429,180.2284,1028.945,10704.55,2595.028,454.8921,226.9498,48.4087,41.5818,35.9646,61.068,707.5363,2243.015,SW,3019.514,-54.8874,-10.1271,40.5483,-11.5531,7.1451,9.9971,0.1980645161,20.59387742,14.11370968
2047.42,207.8199,180.26,26.1819,1.378,0,0,0,180.9937,96.0424,180.2201,1025.862,10699.19,2593.734,442.9246,224.8376,39.9962,35.8695,36.0902,60.0793,708.7812,2242.516,SW,3019.604,-54.7837,-10.401,40.2354,-11.5527,7.1104,9.8731,0.131,25.64825667,19.02416667
2047.5,236.758,196.9329,37.8339,1.9913,0,0,0,197.6666,88.3703,180.9423,1022.789,10693.83,2592.437,436.1239,227.8679,36.611,42.1091,35.7642,59.9411,709.5071,2243.165,SW,3019.635,-54.7369,-10.5659,40.1021,-11.5527,6.9464,9.8215,0.0864516129,28.2978871,21.9483871
2047.58,358.6737,197.9544,80.7858,4.2519,13.6227,49.9499,12.1091,198.6881,104.1011,184.6535,1033.319,10738.42,2603.246,423.2654,230.0623,30.7612,46.1708,34.4567,59.3891,710.6767,2243.857,SW,3019.708,-54.6475,-10.8617,39.8171,-11.5526,6.7541,9.7104,0.2464516129,25.02856774,19.17903226
2047.67,454.1324,198.0278,118.0382,6.2125,23.7337,87.0235,21.0966,198.7616,115.7378,187.9281,1040.319,10770.12,2610.931,406.0796,230.0511,23.7173,41.6385,32.2069,60.121,711.7847,2244.507,SW,3019.812,-54.5188,-11.2268,39.4301,-11.5526,6.6308,9.5377,0.8216666667,22.48232,17.20666667
2047.75,483.3455,198.0278,145.7907,7.6732,23.7337,87.0235,21.0966,198.7616,119.4243,190.7168,1037.203,10764.73,2609.627,387.7125,227.0363,18.022,34.1174,29.3465,58.7064,712.2668,2243.77,SW,3019.958,-54.3902,-11.58,38.9358,-11.5528,6.5482,9.3388,0.3161290323,13.58992258,9.65
2047.83,486.646,198.0278,148.9262,7.8382,23.7337,87.0235,21.0966,139.0848,109.1462,189.647,1034.096,10759.34,2608.325,411.3305,224.3954,32.7851,30.1449,27.9157,56.6394,712.2006,2243.555,SW,3020.06,-55.482,-11.8523,38.5735,-11.5528,6.4901,9.2087,0.288,8.955876667,5.82
2047.92,486.646,198.0278,148.9262,7.8382,23.7337,87.0235,21.0966,73.5162,99.6715,187.1019,1030.998,10753.95,2607.021,444.5634,223.0708,48.3108,29.638,29.4802,55.176,712.363,2243.027,SW,3020.129,-56.4674,-12.0267,38.3415,-11.5529,6.4231,9.125,0.1803225806,4.426574194,-1.358870968
2048,0,0,0,0,0,0,0,0.7352,91.3694,183.7123,1027.91,10748.56,2605.72,485.4902,223.0262,65.9448,32.0692,32.1489,54.4383,712.8079,2242.698,SW,3020.172,-57.3436,-12.1628,38.1982,-11.5526,6.3371,9.0713,0.2864516129,3.512832258,-6.42016129
2048.08,0,0,0,0,0,0,0,0.7352,83.3605,180.0414,1024.83,10743.19,2604.418,479.37,223.3716,60.3478,35.0675,33.8537,54.0745,713.311,2242.539,SW,3020.208,-57.3052,-12.2899,38.0781,-11.5532,6.2465,9.0233,0.2937931034,4.920368966,-1.83362069
2048.17,0,0,0,0,0,0,0,0.7352,76.2164,176.551,1021.76,10737.81,2603.115,472.7332,223.4369,54.6984,36.6423,35.1103,53.9099,713.93,2242.44,SW,3020.244,-57.2582,-12.4321,37.948,-11.5522,6.1711,8.9693,0.2461290323,7.258464516,3.42016129
2048.25,0,0,0,0,0,0,0,0.7352,69.8098,173.3301,1018.699,10732.45,2601.813,466.5739,223.0085,49.9198,36.3513,35.8189,53.8085,714.55,2241.667,SW,3020.287,-57.2118,-12.5684,37.8152,-11.5523,6.1177,8.9092,0.3306666667,11.46549,5.910833333
2048.33,0,0,0,0,0,0,0,0.7352,63.9036,170.7424,1015.648,10727.09,2600.51,454.8722,221.2195,41.3861,32.2736,36.1771,53.3041,715.7223,2241.153,SW,3020.355,-57.1127,-12.8234,37.5919,-11.5531,6.0936,8.8167,0.2219354839,19.50762258,12.84193548
2048.42,117.0367,105.333,11.1185,0.5852,0,0,0,106.0682,66.703,169.4683,1012.605,10721.73,2599.208,437.0282,217.5536,30.801,25.3352,35.0021,51.3359,717.3453,2240.059,SW,3020.462,-56.9576,-13.2045,37.2229,-11.5529,6.0777,8.6786,0.3976666667,23.71816333,17.26333333
2048.5,289.6813,198.4086,57.3775,3.0199,5.5576,20.3777,4.94,199.1438,98.7278,171.2608,1015.126,10736.75,2602.85,417.5861,215.164,22.538,23.9568,32.3644,48.6884,718.5965,2239.726,SW,3020.566,-56.8017,-13.5997,36.8449,-11.5529,5.9863,8.5502,0.4103225806,24.21099355,18.03145161
2048.58,413.1037,198.4086,103.972,5.4722,18.9452,69.4656,16.8401,199.1438,122.1595,175.2667,1025.455,10780.46,2613.447,397.7252,215.9165,16.8065,27.6702,29.2239,47.8736,719.0891,2240.89,SW,3020.642,-56.6697,-13.9695,36.5402,-11.5527,5.8091,8.4362,0.315483871,24.20780645,18.47016129
2048.67,586.7817,198.4086,148.6935,7.826,41.7336,153.0234,37.0966,199.1438,140.2005,180.1646,1045.139,10858.61,2632.392,376.9404,213.5558,12.8355,26.9369,25.9712,46.2779,718.5961,2239.176,SW,3020.774,-56.5556,-14.3105,36.0846,-11.5523,5.6479,8.2517,0.3343333333,19.37592667,14.11333333
2048.75,620.5071,198.4086,175.4199,9.2326,42.7402,156.7143,37.9913,192.5721,142.3463,183.5939,1043.012,10856.88,2631.969,365.1345,211.4079,13.1739,26.4906,23.7927,45.1384,717.4877,2236.681,SW,3020.893,-56.6481,-14.5433,35.6881,-11.5518,5.4973,8.0824,0.1719354839,13.45335161,9.308870968
2048.83,620.5071,198.4086,175.4199,9.2326,42.7402,156.7143,37.9913,139.199,127.6325,182.6514,1039.887,10851.47,2630.652,390.6507,209.6485,29.4633,26.3693,23.9529,44.3968,716.7974,2234.098,SW,3020.974,-57.7676,-14.6689,35.4261,-11.5514,5.3948,7.9653,0.2163333333,6.809593333,3.005833333
2048.92,620.5071,198.4086,175.4199,9.2326,42.7402,156.7143,37.9913,0.7358,116.7178,180.0112,1036.772,10846.05,2629.333,472.4584,209.2974,72.6673,28.8917,26.3259,44.0742,716.567,2232.877,SW,3021.026,-59.7982,-14.7847,35.2593,-11.5515,5.2882,7.8911,0.3280645161,2.659929032,-5.574193548
2049,0,0,0,0,0,0,0,0.7358,106.1624,176.2905,1033.666,10840.63,2628.017,467.6962,210.2923,67.8412,34.2216,28.6677,44.234,716.6732,2232.321,SW,3021.055,-59.7759,-14.8712,35.1632,-11.5517,5.1596,7.8443,0,4.999696774,-4.248387097
2049.08,0,0,0,0,0,0,0,0.7358,97.1526,172.9487,1030.57,10835.21,2626.7,464.0132,210.7023,64.4243,36.8748,30.1743,44.7099,716.8235,2231.231,SW,3021.085,-59.7567,-14.9438,35.0603,-11.5504,5.0629,7.7883,0.08714285714,4.732139286,-3.828571429
2049.17,0,0,0,0,0,0,0,0.7358,88.874,169.641,1027.482,10829.79,2625.387,459.2424,211.0099,60.0283,38.7238,31.7125,45.3138,717.0774,2230.405,SW,3021.12,-59.7251,-15.0389,34.9522,-11.5491,4.9761,7.7299,0.5529032258,4.896725806,-1.030645161
2049.25,0,0,0,0,0,0,0,0.7358,81.2961,166.3864,1024.405,10824.38,2624.078,453.2953,211.1921,54.7861,39.8029,33.092,45.9914,717.4628,2229.753,SW,3021.153,-59.6798,-15.1615,34.8446,-11.5486,4.9005,7.6711,0.1066666667,12.29183333,7.25
2049.33,3.1614,2.8453,0.3003,0.0158,0,0,0,3.581,74.3933,163.8752,1021.336,10818.96,2622.767,449.2701,210.011,51.6584,36.0405,33.7647,46.919,717.7632,2227.374,SW,3021.21,-59.6491,-15.2484,34.6869,-11.5487,4.8668,7.5783,0.1609677419,19.8918,13.40645161
2049.42,163.4759,146.1381,16.4709,0.8669,0,0,0,146.8739,79.68,163.6071,1018.276,10813.54,2621.458,439.3217,208.8393,43.923,33.4476,34.6674,47.3202,718.5405,2226.19,SW,3021.275,-59.5583,-15.4587,34.4694,-11.5488,4.8063,7.4736,0.511,25.31247667,18.83
2049.5,340.8138,198.1608,76.6299,4.0332,11.1582,40.9133,9.9184,198.8966,120.705,167.5331,1026.375,10849.03,2630.065,421.2194,207.193,32.6228,29.9783,34.0858,46.8269,719.8781,2224.636,SW,3021.38,-59.3964,-15.8414,34.1047,-11.5482,4.7047,7.3168,0.2283870968,24.60210645,18.21370968
2049.58,536.864,198.3112,150.3952,7.9155,32.4436,118.9597,28.8387,199.047,163.3391,175.4079,1044.551,10921.63,2647.665,403.2485,206.827,25.0196,30.764,31.9362,46.0951,720.7907,2222.641,SW,3021.499,-59.2652,-16.2107,33.697,-11.5477,4.51,7.1422,0.1725806452,26.9999871,21.17580645
2049.67,659.644,198.411,199.204,10.4844,45.278,166.0194,40.2471,199.1468,169.1855,184.8639,1054.232,10963.22,2657.746,393.8776,210.7556,23.6121,40.5305,30.4652,46.338,721.0239,2220.811,SW,3021.582,-59.2523,-16.4076,33.4286,-11.5476,4.1939,7.0135,0.3553333333,21.13414333,15.82
2049.75,689.6019,198.411,227.664,11.9823,45.278,166.0194,40.2471,199.1468,165.3565,190.4297,1051.074,10957.74,2656.421,378.7419,212.4246,19.2036,41.1691,28.5073,48.6259,720.9852,2220.6,SW,3021.664,-59.161,-16.6837,33.1198,-11.5476,3.9929,6.8473,0.06935483871,14.19944516,10.18629032
2049.83,703.7174,198.411,241.0737,12.6881,45.278,166.0194,40.2471,180.6701,159.0842,191.2821,1047.925,10952.26,2655.096,382.5707,211.1277,24.0508,37.2849,27.3851,49.7238,720.739,2218.219,SW,3021.756,-59.5369,-16.8263,32.8203,-11.5473,3.8962,6.6912,0.092,8.922133333,5.885
2049.92,703.7174,198.411,241.0737,12.6881,45.278,166.0194,40.2471,0.7301,145.6658,188.8993,1044.786,10946.78,2653.771,491.2314,210.9061,80.3021,37.9128,29.2465,50.0864,720.7331,2217.59,SW,3021.817,-62.2468,-16.9737,32.6138,-11.5473,3.7901,6.5944,0.1448387097,6.009770968,1.186290323
2050,0,0,0,0,0,0,0,0.7301,133.6046,185.8763,1041.656,10941.3,2652.446,484.7043,211.2295,72.9998,40.0778,32.2708,50.4531,721.1181,2216.781,SW,3021.865,-62.2115,-17.0988,32.4606,-11.5467,3.6807,6.5198,0.1738709677,4.620416129,-0.7725806452
2050.08,0,0,0,0,0,0,0,0.7301,122.2539,182.3656,1038.536,10935.82,2651.122,478.4764,212.0608,66.6839,43.4267,34.4006,50.9755,721.6249,2216.384,SW,3021.902,-62.174,-17.2291,32.341,-11.5475,3.5646,6.4589,0.2032142857,4.900096429,-1.005357143
2050.17,0,0,0,0,0,0,0,0.7301,111.829,178.8944,1035.425,10930.36,2649.795,472.6737,212.7406,61.3164,45.7093,35.8156,51.6786,722.1845,2215.928,SW,3021.938,-62.1349,-17.3565,32.2212,-11.5463,3.463,6.3963,0.2806451613,6.250903226,1.263709677
2050.25,0,0,0,0,0,0,0,0.7301,102.4677,175.625,1032.323,10924.9,2648.471,465.7882,213.0186,55.3159,46.2674,36.874,52.5019,722.9061,2215.525,SW,3021.978,-62.082,-17.5113,32.0904,-11.5461,3.3824,6.3271,0.3316666667,13.61893,7.701666667
2050.33,15.6744,14.107,1.4891,0.0784,0,0,0,14.8371,94.1379,173.668,1029.231,10919.45,2647.145,451.2101,211.3762,43.658,39.7038,37.4167,53.4653,724.4488,2215.26,SW,3022.054,-61.9498,-17.8343,31.8236,-11.5466,3.3567,6.1984,0.4,17.84240645,11.37580645
2050.42,173.9726,144.6866,27.8216,1.4643,0,0,0,145.4167,109.4152,173.6603,1026.147,10914,2645.821,437.2418,209.7192,34.8169,35.1795,36.4414,53.2668,725.8199,2215.001,SW,3022.133,-61.8241,-18.1418,31.542,-11.5471,3.3137,6.0799,0.3876666667,22.9955,16.42833333
2050.5,331.1747,198.6474,83.7775,4.4093,7.9813,29.2647,7.0945,199.3775,144.0865,177.8873,1031.051,10937.81,2651.59,412.4231,208.6862,23.2097,32.2083,32.8573,52.3409,727.4925,2216.507,SW,3022.239,-61.6129,-18.6512,31.122,-11.5471,3.1996,5.9218,0.2158064516,26.6269871,20.32258065
2050.58,452.0334,198.6474,133.5032,7.0265,20.3141,74.4852,18.057,199.3775,158.7567,185.054,1040.28,10977.55,2661.226,400.8335,212.6531,20.6882,39.9422,30.6813,52.5993,727.8318,2217.332,SW,3022.303,-61.5696,-18.8851,30.8793,-11.5474,2.937,5.8172,0.2403225806,26.26636774,20.36693548
2050.67,585.8915,198.6474,203.6591,10.7189,31.1159,114.0917,27.6586,199.3775,185.0023,195.4487,1047.941,11011.65,2669.496,384.345,214.8926,17.574,41.8731,28.1033,53.4127,727.7112,2216.599,SW,3022.424,-61.5014,-19.1812,30.4555,-11.5472,2.6742,5.621,0.295,22.39755667,17.1075
2050.75,618.8504,198.6474,234.97,12.3668,31.1159,114.0917,27.6586,199.3775,180.3299,201.9438,1044.802,11006.15,2668.163,370.0484,217.395,15.2548,44.6419,26.1523,54.9515,727.0767,2217.304,SW,3022.508,-61.4465,-19.4131,30.1369,-11.547,2.4444,5.4659,0.2167741935,11.79974516,7.514516129
2050.83,624.6755,198.6474,240.5039,12.6581,31.1159,114.0917,27.6586,111.1613,165.2767,202.0957,1041.672,11000.64,2666.831,416.2446,216.3759,42.5736,40.9593,25.4427,55.5648,726.303,2216.667,SW,3022.604,-63.2314,-19.5858,29.8066,-11.5476,2.3451,5.312,0.1966666667,6.081006667,2.059166667
2050.92,624.6755,198.6474,240.5039,12.6581,31.1159,114.0917,27.6586,0.7431,151.7347,198.8692,1038.551,10995.13,2665.498,482.193,216.8553,74.2572,43.1582,28.3882,55.8174,726.3141,2216.059,SW,3022.658,-64.7605,-19.6933,29.6399,-11.5481,2.2283,5.2337,0.3483870968,4.190712903,-2.930645161
2051,0,0,0,0,0,0,0,0.7431,138.8096,195.1041,1035.44,10989.62,2664.166,475.8716,217.9994,67.7651,47.2105,31.1552,56.2396,726.5778,2215.927,SW,3022.696,-64.7279,-19.8116,29.5119,-11.5486,2.0969,5.1719,0.264516129,5,-8.721774194
2051.08,0,0,0,0,0,0,0,0.7431,127.0593,191.4442,1032.338,10984.14,2662.833,469.7365,218.8344,62.0107,49.7494,33.1138,56.9025,726.9566,2215.931,SW,3022.734,-64.6916,-19.934,29.3733,-11.5494,1.9829,5.1028,0.2985714286,5,-6.446428571
2051.17,0,0,0,0,0,0,0,0.7431,116.2971,187.8406,1029.246,10978.64,2661.5,463.0713,219.4762,56.2039,51.2468,34.5705,57.6749,727.4599,2216.051,SW,3022.775,-64.6452,-20.0734,29.2318,-11.5482,1.8847,5.0327,0.3351612903,6.659980645,0.8016129032
2051.25,0,0,0,0,0,0,0,0.7431,106.505,184.4242,1026.162,10973.16,2660.168,456.2891,219.7265,50.7842,51.0604,35.4722,58.5398,728.0324,2215.896,SW,3022.818,-64.5928,-20.2195,29.0865,-11.5488,1.808,4.9573,0.3256666667,10.85294667,5.059166667
2051.33,0,0,0,0,0,0,0,0.7431,97.4425,181.6243,1023.088,10967.68,2658.835,447.1306,218.9266,43.9832,46.7805,35.9083,59.3841,728.8227,2215.815,SW,3022.88,-64.5132,-20.4158,28.8798,-11.5494,1.7721,4.8566,0.4712903226,17.83762581,11.36935484
2051.42,106.7902,96.1112,10.1451,0.534,0,0,0,96.8543,96.0586,180.7961,1020.023,10962.2,2657.503,427.7001,216.0769,31.6743,36.9269,34.833,59.0319,730.3178,2216.441,SW,3022.985,-64.328,-20.8213,28.4936,-11.5491,1.777,4.7004,0.513,23.26200667,16.88
